FID_;EXIF_GPSIm;Line;lat1;long1;id;x1;y1;x2;y2;angle;BubID;Distance
;1.2000000;100;-73.598365000000001;45.466178333300000;7743;678.987688119000040;304.128225683999970;680.356043847000020;369.791383062000020;0;T3B4;65.677413425500006
;51.5999985;100;-73.598365000000001;45.466178333300000;7744;678.987688119000040;304.128225683999970;719.198591964000000;336.005869851999990;0;T3B4;51.313750454400001
;100.5000000;100;-73.598365000000001;45.466178333300000;7746;678.987688119000040;304.128225683999970;776.643732436000050;286.039652186000010;0;T3B4;99.317166103900007
;152.8999939;100;-73.598365000000001;45.466178333300000;7748;678.987688119000040;304.128225683999970;682.178998943000010;297.893467681000000;0;T3B4;7.004046839310000
;194.8999939;100;-73.598365000000001;45.466178333300000;7749;678.987688119000040;304.128225683999970;677.188302861000010;297.362643129999980;0;T3B4;7.000778143090000
;231.5000000;100;-73.598365000000001;45.466178333300000;7750;678.987688119000040;304.128225683999970;673.499415154999950;299.761636329000000;0;T3B4;7.013433020090000
;263.7000122;100;-73.598365000000001;45.466178333300000;7751;678.987688119000040;304.128225683999970;672.008015062000030;303.356849124000010;0;T3B4;7.022169022090000
;304.0000000;100;-73.598365000000001;45.466178333300000;7752;678.987688119000040;304.128225683999970;652.225283181000010;323.606021193999990;0;T3B4;33.100012628099996
;0.0000000;100;-73.598365000000001;45.466178333300000;7754;678.987688119000040;304.128225683999970;678.515346153000000;331.022059378999980;30;T3B4;26.897981294699999
;48.5000000;100;-73.598365000000001;45.466178333300000;7755;678.987688119000040;304.128225683999970;693.880568993000000;317.307074410999970;30;T3B4;19.886677814500000
;98.6999969;100;-73.598365000000001;45.466178333300000;7756;678.987688119000040;304.128225683999970;724.745054138000000;295.652513038999980;30;T3B4;46.535730893599997
;153.8000031;100;-73.598365000000001;45.466178333300000;7758;678.987688119000040;304.128225683999970;682.080544924000040;297.844371108000020;30;T3B4;7.003755532230000
;196.0000000;100;-73.598365000000001;45.466178333300000;7759;678.987688119000040;304.128225683999970;677.058690043999950;297.398214548999990;30;T3B4;7.001005888820000
;229.5000000;100;-73.598365000000001;45.466178333300000;7760;678.987688119000040;304.128225683999970;673.655754334999980;299.573275954000000;30;T3B4;7.012637515010000
;267.0000000;100;-73.598365000000001;45.466178333300000;7761;678.987688119000040;304.128225683999970;671.974968798999950;303.759893203999980;30;T3B4;7.022385711210000
;308.5000000;100;-73.598365000000001;45.466178333300000;7762;678.987688119000040;304.128225683999970;656.110189474999970;322.321610878000000;30;T3B4;29.229765805300001
;359.0000000;100;-73.598365000000001;45.466178333300000;7764;678.987688119000040;304.128225683999970;678.515346153000000;331.022059378999980;60;T3B4;26.897981294699999
;50.5000000;100;-73.598365000000001;45.466178333300000;7766;678.987688119000040;304.128225683999970;694.694877100999970;316.580225572000020;60;T3B4;20.044153435300000
;102.1999969;100;-73.598365000000001;45.466178333300000;7767;678.987688119000040;304.128225683999970;705.502900490999990;299.216727013000020;60;T3B4;26.966262372599999
;144.1999969;100;-73.598365000000001;45.466178333300000;7768;678.987688119000040;304.128225683999970;683.087171742000010;298.445393837999970;60;T3B4;7.007163746350000
;191.6999969;100;-73.598365000000001;45.466178333300000;7769;678.987688119000040;304.128225683999970;677.568887400999980;297.273313836999990;60;T3B4;7.000200847410000
;232.3000031;100;-73.598365000000001;45.466178333300000;7770;678.987688119000040;304.128225683999970;673.438733910999990;299.838497564000020;60;T3B4;7.013747938750000
;268.0000000;100;-73.598365000000001;45.466178333300000;7771;678.987688119000040;304.128225683999970;671.969573196000060;303.882336839999990;60;T3B4;7.022421120980000
;310.7999878;100;-73.598365000000001;45.466178333300000;7772;678.987688119000040;304.128225683999970;659.139544230999950;321.256781627000010;60;T3B4;26.217098322900000
